brand,category,color,description,image_path_1,image_path_2,name,price,product_code,sub_category
SILVINI,odziez-rowerowa,granatowy,"Męska koszulka rowerowa Silvini Varano idealnie sprawdzi się podczas jazdy szosowej w chłodniejsze dni. Ma długi rękaw, pełny suwak, lekko ocieplaną tkaninę i dopasowany do ciała fason.Silvini Varano powstała z wykorzystaniem technologii szycia 3D. Precyzyjnie wycięte panele dokładnie opinają ciało, zapewniając nieograniczoną swobodę ruchów. Elastyczny materiał ma świetne właściwości oddychające - pozwala utrzymać prawidłową temperaturę ciała podczas kolarskich treningów w chłodne dni i efektywnie odprowadza pot na zewnątrz.Konstrukcja ma krótszy przód, przedłużane plecy i anatomicznie ukształtowane rękawy - to rozwiązanie pozwala na sprawne dopasowanie odzieży do ciała podczas jazdy z pochyloną sylwetką. Zsuwaniu się koszulki na plecy zapobiega wąska silikonowa opaska, która została wszyta w talii. Praktyczne kieszenie na plecach umożliwiają wygodny transport podręcznych drobiazgów, a długi zamek ułatwia szybkie zakładanie i zdejmowanie odzieży. Na piersi oraz prawym ramieniu znajdują się odblaskowe nadruki.TECHNOLOGIEPOWERterm: To specjalny materiał z flisu, gwarantujący doskonałe ocieplenie. Jest przy tym oddychający, co zapewnia wysoki komfort termiczny.YKK: Wysokiej jakości zamek błyskawiczny, cechujący się trwałością, niezawodnością i płynnym działaniem.",/photo/product/silvini-varano-2-184120-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\silvini-varano-2-184120-f-sk7-w780-h554_2.png,Bluza rowerowa SILVINI Varano, 299.99,DD184120,bluzy-rowerowe
PROTEST,odziez-rowerowa,czarny,"Jak połączyć wygodę z ochroną ciała podczas jazdy na rowerze? Taki efekt możesz osiągnąć wybierając koszulkę z długim rękawem Protest Prtgerrie. W przedniej części jest wyposażona w subtelnie wszyty zamek, który zakończony jest delikatną stójką. Nie podrażnia ona nawet wrażliwej skóry, a jednocześnie chroni przed chłodnym powiewem wiatru. Długi rękaw i dopasowany krój sprawdzą się wiosną, kiedy poranki oraz wieczory bywają chłodne. Mieszanka materiałów składająca się z poliestru i elastanu przekłada się na przyjemną tkaninę w dotyku, idealne dopasowanie do ciała oraz wygodę. W tylnej części możesz zauważyć potrójne kieszenie i dodatkowy schowek na zamek błyskawiczny, w którym zmieścisz ważne drobiazgi. Model Protest Prtgerrie ma też element odblaskowy zwiększający widoczność na drodze.",/photo/product/protest-prtgerrie-2-189447-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\protest-prtgerrie-2-189447-f-sk7-w780-h554_2.png,Bluza rowerowa PROTEST Prtgerrie, 299.99,DD189447,bluzy-rowerowe
BIORACER,odziez-rowerowa,zielony,"BIORACER Icon Op Art to damska koszulka z długim rękawem, która najbardziej przydaje się w chłodniejsze dni lata. Bardzo dobrze nadaje się do treningów oraz dalekich wypraw. Belgijski producent wykorzystał w niej funkcjonalne materiały i technologie poprawiające komfort jazdy.Krój koszulki to tzw. Body Fit, co oznacza, że dobrze przylega do ciała, ale nie zapewnia takich właściwości aerodynamicznych jak modele wyścigowe (Race Fit). Przewiewny i rozciągliwy w czterech kierunkach materiał najlepiej w temperaturach około 14-20°C, czyli przede wszystkim późną wiosną lub latem. Boczne panele uszyto z tkaniny lepiej przepuszczającej powietrzę oraz wilgoć, co zapobiega przegrzewaniu się ciała.Talię wykończono elastycznym pasem z silikonowym podszyciem, które sprawia, że nawet przy stawaniu w korby lub jeździe przy mocnym wietrze koszulka trzyma się w miejscu. Trzy otwarte kieszenie na plecach oferują wystarczająco dużo miejsca na podręczny ekwipunek, a dodatkowa kieszonka na zamek błyskawiczny chroni cenne przedmioty przed wypadnięciem.Najważniejsze cechy:",/photo/product/bioracer-icon-op-art-2-199169-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\bioracer-icon-op-art-2-199169-f-sk7-w780-h554_2.png,Bluza rowerowa damska BIORACER Icon Op Art, 311.99,DD199169,bluzy-rowerowe
NORTHWAVE,odziez-rowerowa,czarny-żółty,"Northwave Fahrenheit to bluza rowerowa zaprojektowana z myślą okresach przejściowych – wiośnie i  jesieni. Najlepiej sprawdza się w zakresie temperatur od 8°do 15°C, ponieważ wtedy zapewnia optymalny komfort termiczny. Dzięki zastosowaniu elastycznego materiału 4-Way Stretch Carvico Colorado bluza przylega do ciała niczym druga skóra. Dobre dopasowanie oraz wysoka oddychalność sprawiają, model Fahrenheit powinien przypaść do gustu kolarzom intensywnie trenującym na zewnątrz przez cały rok. *Według wewnętrznej skali producenta.",/photo/product/northwave-fahrenheit-2-198748-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\northwave-fahrenheit-2-198748-f-sk7-w780-h554_2.png,Bluza rowerowa NORTHWAVE Fahrenheit, 299.99,DD198748,bluzy-rowerowe
NORTHWAVE,odziez-rowerowa,granatowy,"Northwave Fahrenheit to bluza rowerowa zaprojektowana z myślą okresach przejściowych – wiośnie i  jesieni. Najlepiej sprawdza się w zakresie temperatur od 8°do 15°C, ponieważ wtedy zapewnia optymalny komfort termiczny. Dzięki zastosowaniu elastycznego materiału 4-Way Stretch Carvico Colorado bluza przylega do ciała niczym druga skóra. Dobre dopasowanie oraz wysoka oddychalność sprawiają, model Fahrenheit powinien przypaść do gustu kolarzom intensywnie trenującym na zewnątrz przez cały rok. *Według wewnętrznej skali producenta.",/photo/product/northwave-fahrenheit-2-198753-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\northwave-fahrenheit-2-198753-f-sk7-w780-h554_2.png,Bluza rowerowa NORTHWAVE Fahrenheit, 299.99,DD198753,bluzy-rowerowe
ALE CYCLING,odziez-rowerowa,niebieski-granatowy,"Włoski producent Ale Cycling jest oficjalnym sponsorem kilku drużyn z profesjonalnego peletonu, w tym francuskiej ekipy Groupama FDJ. Koszulka z długim rękawem w jej barwach, będąca wierną repliką modeli, w jakich jeżdżą zawodowcy, to niezwykle ciekawa propozycja dla każdego amatorskiego kolarza i zarazem kibica.Koszulka Ale Cycling Groupama FDJ w wersji z długim rękawem oferuję te same parametry, z jakich korzystają najlepsi sportowcy. Oznacza to, że nie tylko doskonale przepuszcza powietrze, szybko schnie oraz dobrze leży, ale także doskonale wypada pod względem aerodynamiki. Bardzo dopasowany do ciała krój ogranicza zbędny opór powietrza, dzięki czemu pozwala jeździć szybciej.Model z długim rękawem, lecz uszyty z cienkiego materiału najlepiej sprawdzi się w warunkach przejściowych lub w letnie wieczory, gdy na zewnątrz panuje około 14-20°C, a krótkie rękawki nie zapewniają odpowiedniego komfortu termicznego.Najważniejsze informacje:",/photo/product/ale-cycling-groupama-fdj-ls-2-199470-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\ale-cycling-groupama-fdj-ls-2-199470-f-sk7-w780-h554_2.png,Bluza rowerowa ALE CYCLING Groupama FDJ LS, 321.99,DD199470,bluzy-rowerowe
SHIMANO,odziez-rowerowa,granatowy,"Jeśli planujesz wycieczkę jednośladem w chłodniejsze dni, przypadnie Ci do gustu bluza damska Shimano Kaede. To połączenie wyjątkowego designu z optymalnym zatrzymywaniem ciepła. Ten model z długim rękawem i stójką elegancko prezentuje się nawet po zejściu z jednośladu. Idealnie chroni przed delikatnym wiatrem albo chłodem podczas treningu. Właśnie dlatego, niezależnie od tego, czy jesteś miłośnikiem intensywnej, czy bardziej rekreacyjnej jazdy, bluza marki Shimano przyda się w Twojej sportowej garderobie. Zaprojektowano w niej także trzy praktyczne kieszenie, w których zmieścisz drobiazgi.Miękka tkanina przekłada się na pełen komfort podczas jazdy na rowerze. Jednocześnie jest ona lekka i idealnie przylega do ciała. W talii zaprojektowano silikonowy ściągacz, który nie pozwala na zsunięcie się czy podwinięcie bluzy podczas intensywnej aktywności. Bez obaw, nie krępuje on ruchów. Ten fason sprawdzi się przy każdego rodzaju sylwetce. Z kolei większe bezpieczeństwo na drodze zapewniają wbudowane elementy odblaskowe.",/photo/product/shimano-kaede-2-185168-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\shimano-kaede-2-185168-f-sk7-w780-h554_2.png,Bluza rowerowa damska SHIMANO Kaede, 319.99,DD185168,bluzy-rowerowe
ALE CYCLING,odziez-rowerowa,czarny-niebieski,"Oryginalny wzór, dopasowany do sylwetki fason i wiatroszczelna membrana. Męska kurtka rowerowa ALE CYCLING Sombra Wool Thermo to konstrukcja wykorzystująca praktyczne właściwości wełny merynosów. Powstała z myślą o jeździe w okresie przejściowym.Główna tkanina tej wieloponalowej bluzy składa się w 72 procentach z poliestru i 28 procentach z włókien wełny merynosów. Dzięki temu jest lekka, wytrzymała i ma doskonałe właściwości termiczne - zapewnia komfort cieplny w temperaturach 10-16 stopni Celsjusza. Do tego sprawnie wentyluje ciało, dobrze wchłania wilgoć oraz szybko schnie.Konstrukcja dysponuje nowoczesnym, aerodynamicznym krojem, który dobrze dopasowuje się do męskiej sylwetki, zapewniając przy tym dużą swobodę ruchów. Ma atrakcyjną grafikę, zamek błyskawiczny na całej długości i przylegające do ciała mankiety. Praktycznym rozwiązaniem jest przedłużany tył, który zasłania plecy nawet w czasie jazdy z pochylonej pozycji. Do tego dochodzą odblaskowe detale, funkcjonalne kieszenie z tyłu oraz silikonowy pasek w talii, który zapobiega przesuwaniu się materiału.",/photo/product/ale-cycling-pr-r-sombra-wool-thermo-2-163179-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\ale-cycling-pr-r-sombra-wool-thermo-2-163179-f-sk7-w780-h554_2.png,Bluza rowerowa ALE CYCLING PR-R Sombra Wool Thermo, 339.99,DD163179,bluzy-rowerowe
ENDURA,odziez-rowerowa,niebieski,"Endura Hummvee Hoodie II to klasyczna rowerowa bluza szosowa z kapturem, która za sprawą swojego wyglądu świetnie sprawdza się także przy codziennych sprawunkach. Styl casual łączy się tu z materiałami o technicznych właściwościach, tworząc niezwykle uniwersalny produkt, który pokochasz od pierwszego dnia. Przekonaj się, jak komfortowo możesz czuć się w każdej sytuacji!Na rowerowym szlaku bluza z pewnością nie zawiedzie za sprawą specjalnego poliestrowego materiału przypominającego w dotyku bawełnę. W przeciwieństwie do naturalnej tkaniny, ta wyróżnia się jednak swoimi właściwościami sportowymi – jest szybkoschnąca, rozciągliwa i wytrzymała. Uniwersalny krój dobrze układa się na sylwetce, nie zwiększając oporów powietrza, a przy tym zapewnia odpowiednią swobodę ruchów do wygodnego pedałowania przy każdej przyjętej pozycji.Niezależnie od tego, czy akurat pędzisz szybką asfaltową trasą, dojeżdżasz do pracy, czy wychodzisz na miasto ze znajomymi, z pewnością docenisz zastosowane w bluzie rozwiązania:",/photo/product/endura-hummvee-hoodie-ii-2-199787-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\endura-hummvee-hoodie-ii-2-199787-f-sk7-w780-h554_2.png,Bluza rowerowa ENDURA Hummvee Hoodie II, 329.99,DD199787,bluzy-rowerowe
NORTHWAVE,odziez-rowerowa,czarny-pomarańczowy,"\r\nBluza rowerowa Northwave Force 2 zapewnia wysoki komfort cieplny i jest oddychająca. Dzięki temu idealnie nadaje się na suche warunki jesienią i zimą lub pod kurtkę w charakterze ochrony przed wiatrem i wodą. Szczotkowany materiał jest bardzo przyjemny w dotyku i poprawia komfort termiczny w czasie jazdy. Długi zamek YKK, poprowadzony od niskiej stójki aż po pas, pozwala szybko zwiększyć wentylację i przydaje się podczas zdejmowania modelu. Odblaskowe elementy poprawiają widoczność, a co za tym idzie również bezpieczeństwo kolarza. Z tyłu bluzy umieszczono trzy kieszenie, w które można schować parę przydatnych drobiazgów. \r\nZamki błyskawiczne YKK zbudowane są z trzech równych elementów. Suwak odpowiedzialny jest za spinanie i rozpinanie ząbków. Cząstki znajdujące się na każdej z taśm nachodzą na siebie, gdy suwak zostanie po nich przeciągnięty. Taśma, która najczęściej wykonana jest z poliestru, scala konstrukcję, czyniąc z niej bardzo wytrzymały model.",/photo/product/northwave-force-2-2-204476-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\northwave-force-2-2-204476-f-sk7-w780-h554_2.png,Bluza rowerowa NORTHWAVE Force 2, 319.99,DD204476,bluzy-rowerowe
SHIMANO,odziez-rowerowa,zielony,"Koszulka rowerowa z długim rękawem Vertex Printed to propozycja od japońskiego giganta w branży kolarskiej - Shimano. Powstała z myślą o pokonywaniu trasy szosowej przy jak najwyższym komforcie termicznym. Najlepiej sprawdzi się wiosną i wczesnym latem, kiedy temperatura waha się między 11 a 18 stopniami Celsjusza. Długi rękaw w tej koszulce idealnie opina się na rękach, gwarantując jednocześnie swobodę ruchów. Dobrze dopasowuje się do ciała ze względu na elastyczność. Bez problemu przyjmiesz aktywną sportową pozycję. Długi zamek z przodu znacznie ułatwia zakładanie i zdejmowanie koszulki. W tym modelu zastosowano poliamid oraz elastan. Takie połączenie sprawia, że nawet jeśli spotka Cię po drodze deszcz czy lekki wiatr, nie odczujesz dyskomfortu. Docenisz też koszulkę Vertex Printed od Shimano za jej elegancki design. Ma lekko przedłużony tył oraz subtelną stójkę. Materiał jest miękki w dotyku i odpowiada na potrzeby kolarzy szosowych.",/photo/product/shimano-vertex-printed-2-184143-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\shimano-vertex-printed-2-184143-f-sk7-w780-h554_2.png,Bluza rowerowa SHIMANO Vertex Printed, 319.99,DD184143,bluzy-rowerowe
ALE CYCLING,odziez-rowerowa,czarny-szary,"Wyjątkowo lekka bluza rowerowa Ale Cycling Chaos Lady to produkt stworzony z myślą o rowerzystkach, preferujących jazdę po nawierzchniach szutrowych. Do jej produkcji wykorzystano materiały najwyższej jakości, abyś mogła się cieszyć strojem wygodnym, wytrzymałym i o doskonałych właściwościach oddychających.Bluza delikatnie przylega do ciała, ale nie ogranicza ruchów podczas jazdy. Silikonowy pasek w jej dolnej części zapobiega natomiast zsuwaniu się ubrania. Domieszka wełny merynosów sprawia, że ubranie szybko schnie i pozwala skórze oddychać. Dzięki temu podczas jazdy unikniesz nieprzyjemnego zapocenia oraz będziesz przez długi czas czuć się świeżo. Docenisz to nie tylko podczas aktywności, ale i po zejściu z roweru.Model Ale Cycling Chaos Lady wyposażono w wysokiej jakości zamek błyskawiczny na całej jego długości. Na jego tyle zamieszczono natomiast trzy kieszonki, w których zmieszczą się klucze, czapka czy przekąska energetyczna. Niezwykle istotnym dodatkiem są odblaskowe elementy, zwiększające widoczność rowerzystki na drodze. Poprawia to poziom bezpieczeństwa w trakcie jazdy po zmroku lub w deszczu.",/photo/product/ale-cycling-chaos-lady-2-183402-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\ale-cycling-chaos-lady-2-183402-f-sk7-w780-h554_2.png,Bluza rowerowa damska ALE CYCLING Chaos Lady, 339.99,DD183402,bluzy-rowerowe
ENDURA,odziez-rowerowa,oliwkowy,"Endura Hummvee Hoodie II to klasyczna rowerowa bluza szosowa z kapturem, która za sprawą swojego wyglądu świetnie sprawdza się także przy codziennych sprawunkach. Styl casual łączy się tu z materiałami o technicznych właściwościach, tworząc niezwykle uniwersalny produkt, który pokochasz od pierwszego dnia. Przekonaj się, jak komfortowo możesz czuć się w każdej sytuacji!Na rowerowym szlaku bluza z pewnością nie zawiedzie za sprawą specjalnego poliestrowego materiału przypominającego w dotyku bawełnę. W przeciwieństwie do naturalnej tkaniny, ta wyróżnia się jednak swoimi właściwościami sportowymi – jest szybkoschnąca, rozciągliwa i wytrzymała. Uniwersalny krój dobrze układa się na sylwetce, nie zwiększając oporów powietrza, a przy tym zapewnia odpowiednią swobodę ruchów do wygodnego pedałowania przy każdej przyjętej pozycji.Niezależnie od tego, czy akurat pędzisz szybką asfaltową trasą, dojeżdżasz do pracy, czy wychodzisz na miasto ze znajomymi, z pewnością docenisz zastosowane w bluzie rozwiązania:",/photo/product/endura-hummvee-hoodie-ii-2-173477-f-sk7-w780-h554_1.png,,Bluza rowerowa ENDURA Hummvee Hoodie II, 329.99,DD173477,bluzy-rowerowe
ENDURA,odziez-rowerowa,czarny,"Endura Hummvee Hoodie II to klasyczna rowerowa bluza szosowa z kapturem, która za sprawą swojego wyglądu świetnie sprawdza się także przy codziennych sprawunkach. Styl casual łączy się tu z materiałami o technicznych właściwościach, tworząc niezwykle uniwersalny produkt, który pokochasz od pierwszego dnia. Przekonaj się, jak komfortowo możesz czuć się w każdej sytuacji!Na rowerowym szlaku bluza z pewnością nie zawiedzie za sprawą specjalnego poliestrowego materiału przypominającego w dotyku bawełnę. W przeciwieństwie do naturalnej tkaniny, ta wyróżnia się jednak swoimi właściwościami sportowymi – jest szybkoschnąca, rozciągliwa i wytrzymała. Uniwersalny krój dobrze układa się na sylwetce, nie zwiększając oporów powietrza, a przy tym zapewnia odpowiednią swobodę ruchów do wygodnego pedałowania przy każdej przyjętej pozycji.Niezależnie od tego, czy akurat pędzisz szybką asfaltową trasą, dojeżdżasz do pracy, czy wychodzisz na miasto ze znajomymi, z pewnością docenisz zastosowane w bluzie rozwiązania:",/photo/product/endura-hummvee-hoodie-ii-2-173471-f-sk7-w780-h554_1.png,,Bluza rowerowa ENDURA Hummvee Hoodie II, 329.99,DD173471,bluzy-rowerowe
